status,model_id,clip_id,video_id,audio_tags,reference,prediction,load_time_sec,latency_sec,rtf,vram_peak_gb,ram_delta_gb,cer_strict,wer_strict,cer_norm,wer_norm,exact_strict,exact_norm,timestamp_repaired_chunks,timestamp_valid,timestamp_chunks,timestamp_coverage
OK,phowhisper_small,asr_L29_V008_03,L29_V008,speech,nhân công bắt đầu chạy đua với thời gian để những mẻ tôm sau sơ chế sẽ đón được đợt nắng sớm của ngày mới,không bắt đầu chạy đua với thời gian để những mẹ tôm sau sơ chế sẽ đón được đúng sớm của ngày mới.,5.213337400000455,0.8965816999989329,0.029886056666631,0.7666220664978027,0.0,0.1142857142857142,0.24,0.1047619047619047,0.2,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V008_04,L29_V008,speech,cho những người xung quanh đúng không và đây cũng là một trong những cái việc làm đặc trưng luôn của huyện mình để tạo công ăn việc làm cho tất cả mọi người bởi vì hầu như từ xưa tới giờ là mọi người gắn liền với công việc này và một lần nữa cảm ơn my rất là nhiều với những lời chia sẻ rất chân thành và bảo kính chúc cho my lúc nào cũng sẽ có thật nhiều sức khỏe lúc nào cũng luôn tươi trẻ và đặc biệt là một bà chủ luôn giỏi như thế này tuổi trẻ tài cao và ngày càng không chỉ là bán được một ngày hai ba trăm ký đâu mà sẽ có điều kiện bán được nhiều hơn nữa dạ em cảm ơn anh,cho những người xung quanh đúng không và đây cũng là một trong những cái việc làm và đặc trưng luôn của huyện mình để tạo công ăn việc làm cho tất cả mọi người bởi vì hầu như từ xưa tới giờ là mọi người gắn liền với công việc này và một lần nữa cám ơn my rất là nhiều à với những cái lời chia sẻ rất chân thành và bảo côn chút cho my lúc nào cũng sẽ có thật nhiều sức khỏe lúc nào cũng luôn tươi trẻ và đặc biệt là một bài chủ luôn giỏi như thế này dạ tuổi trẻ tề cao và ngày càng không chỉ là đánh bắt một ngày hai ba trăm ký đâu và sẽ có điều kiện mà sẽ đánh bắt được nhiều hơn nữa dạ em có mục đích.,5.213337400000455,4.867608000000473,0.1622536000000157,0.803736686706543,0.0004158020019531,0.0830449826989619,0.1397058823529411,0.0813148788927335,0.1397058823529411,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V012_01,L29_V012,speech,đời sống người dân tại vùng đồng bằng sông cửu long theo thời gian và bằng bàn tay khéo léo sức sáng tạo hăng say lao động của người dân cà mau thì giá trị kinh tế của cây dừa nước và đặc biệt là những chiếc cổng cưới từ lá dừa ngày càng được nâng cao và cũng từ đây những chiếc cổng cưới được đan bằng dừa nước được chở đi khắp các tỉnh thành kể cả thành phố hồ chí minh chở theo niềm tự hào và vẻ đẹp về một nét đặc sắc trong văn hóa miền sông nước ngày hôm nay câu chuyện về nghề tạo tác cổng cưới từ lá dừa sẽ được chúng tôi tái hiện trong chương trình,sống người dân tại vùng đồng bằng sông cửu long theo thời gian và bàn tay khéo léo sức sáng tạo hàng xa lao động của người dân cà mau thì giá trị kinh tế của cây dừa nước và đặc biệt là những chiếc cổng cưới từ lá dừa ngày càng được nâng cao và cũng từ đây những chiếc cổng cưới được đang bằng dừa nước được chở đi khắp các tỉnh thành kể cả thành phố hồ chí minh chở theo niềm tự hào và vẻ đẹp về một nét đặc sắc trong văn hoá miền sông nước ngày hôm nay câu chuyện về nghề tạo tác cổng cưới từ lá dừa sẽ được chúng tôi tái hiện trong chương trình.,5.213337400000455,4.796180599998479,0.1598726866666159,0.8037652969360352,1.9073486328125e-05,0.0287769784172661,0.0555555555555555,0.026978417266187,0.0476190476190476,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V012_02,L29_V012,speech,thông thường thì một số khách hàng á em sẽ gửi mẫu cho họ xem rồi đồng thời họ sẽ lên ý tưởng họ nói à tôi muốn làm như vậy vậy đó rồi từ đó mình sẽ lên thiết kế mình sẽ tư vấn cho khách rồi sau đó khách chốt thì mình sẽ làm cho khách dạ làm cái công việc này có vất vả không anh nói chung là cũng vất vả tại vì mình làm thủ công nên cũng rất là tỉ mỉ anh thử chia sẻ về hành trình một ngày của anh sẽ bắt đầu như thế nào cho quý vị,làm hay sao dạ đúng là thông thường thì à một số khách hàng á thì em sẽ gửi mẫu rồi cho họ xem rồi đồng thời họ sẽ ý tưởng họ à tôi muốn làm như vậy vậy vậy đó rồi từ đó cái đầu mình sẽ lên thiết kế à mình sẽ tư vấn cho khách rồi sau đó là khách chốt thì mình sẽ làm cho khách dạ làm cái công việc này có vất vả không anh ờ nói chung là cũng vất vả tại vì mình làm thủ công không nên cũng rất là làm tiền mỹ đâu anh thử chia sẻ về cái hành trình một ngày của anh sẽ bắt đầu như thế nào cho quý vị.,5.213337400000455,3.798261899999488,0.1266087299999829,0.7919292449951172,6.4849853515625e-05,0.1921296296296296,0.2242990654205607,0.1898148148148148,0.2149532710280373,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V012_03,L29_V012,speech,dạ làm cái cổng cưới bằng dừa nước thì công đoạn nào là khó nhất anh thì mỗi một công đoạn nó đều có cái khó riêng nhất là ví dụ như làm sườn làm sườn thì trong nhóm sẽ có anh em chuyên về phần đó về kích thước mình sẽ ra cái kích thước cho nó chính xác nó vừa với cái nơi mà tổ chức tiệc rồi về phần hoa phần bông hoa á thì quan trọng là sự khéo léo phải làm sao cho cái hoa nó tròn nó bung nhìn thật là đẹp mắt,dạ làm cái cổng cưới bằng dừa nước thì công đoạn nào là khó nhất anh ạ thì ờ mỗi một cái công đoạn đó đều cũng có đều cái khó nhất là ví dụ như làm sườn làm sườn thì trong nhóm thì sẽ có anh em chiên về phần đó về kích thước à mình sẽ ra cái kích thước cho nó chính xác nó vừa với cái nơi mà buổi tiệc tổ chức rồi về phần hoa phần bóng hoa á thì quan trọng là cái sự khéo léo à phải làm sao cho cái hoa nó tròn nó bung à nhìn mặt mặt mẹ mẹ mẹ mẹ mẹ mẹ mẹ mẹ mẹ mẹ mẹ mẹ mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt mệt m,5.213337400000455,8.732247200001439,0.2910749066667146,0.8351254463195801,0.0,1.3883495145631068,1.5454545454545454,1.3883495145631068,1.5454545454545454,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V012_04,L29_V012,speech,mình vuốt lên đây dạ rồi tách ra thì mình bấm hoa thì mình bấm kiểu này rồi dạ cái này là anh ụp ngược xuống để mình làm ủa anh sau khi mà mình đốn tàu dừa nước vô á là cái này mình phải làm liền không hay là mình sẽ đợi cho nó qua nắng hay là gì không anh ờ thì nói chung là khi đốn lá vô thì mình bắt buộc phải làm liền dù thời tiết mưa gió hay nắng nôi gì đó thì cũng phải làm liền,mình vuốt lên đây dạ rồi đách ra thì mình bấm hoa thì mình bấm bài này rồi dạ cái này là anh ụp ngược xuống để mình làm ủa anh sau khi mà mình cắt tàu dừa nước vô á là mình phải cái này mình phải làm liền không hay là mình sẽ đợi cho nó có qua nắng hay là gì không anh ờ thì nói chung là khi đi đúng lá vô thì anh đang bắt buộc phải làm liền dù như thế nào mà thật là cái kia gì đó thì cũng phải làm liền.,5.213337400000455,3.0919016000007105,0.1030633866666903,0.7868824005126953,0.0012283325195312,0.1484375,0.202127659574468,0.1458333333333333,0.1914893617021276,False,False,1,True,1,0.9993333333333332
OK,phowhisper_small,asr_L29_V014_01,L29_V014,speech,ngay hồi đó á cô ở bên thới bình huyện thới bình á ở với cha mẹ thì ở bển không có đan đương rồi về bên đây rồi mới đương nè chớ hồi đó ở bển thì không có đương mà về đây đương cũng mấy chục năm hồi đó cha người miền t,đối với cha mẹ thì ở bệnh luôn có siêu đường tự dề bây giờ mấy chục năm...........................................................................................................................................................................................................................................................................................................................................................................................................................,5.213337400000455,8.622391400000197,0.2874130466666732,0.8351254463195801,6.4849853515625e-05,2.1055045871559632,0.8545454545454545,0.7385321100917431,0.8363636363636363,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V014_02,L29_V014,speech,tuy nhiên để tạo ra được các sản phẩm cung ứng cho thị trường thì phải trải qua nhiều công đoạn kỳ công không kém phần khó nhọc bỏ có nhiều cái mắt gì mình lấy theo cỡ lấy mắt lừa mình tẩy cái này thì bỏ cái mắt gần cái đầu á thành ra mình bỏ cho nó dễ cái này là cỡ này nè cỡ năm tấc nè còn đương nia trễ nia nãy la mình không cần cỡ mình chỉ lấy đồ nạp thôi mình có cái ô tròn đó mình cua theo cái đó hờ gầy theo,tuy nhiên để tạo ra được các sản phẩm cung ứng cho thị trường thì phải trải qua nhiều công đoạn kỳ công không kém phần khó nhọc.,5.213337400000455,1.1793207000009716,0.0393106900000323,0.7675485610961914,8.7738037109375e-05,0.6932367149758454,0.7326732673267327,0.6932367149758454,0.7227722772277227,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V014_03,L29_V014,speech,đan một cái đệm hoàn thiện thì chắc cũng mất chục tiếng ạ chập nang thì mình đan sao ạ dạ mình xếp nang như thế này đan là mình đan cái mê rổ cái mê rổ cô đan là đan lóng mốt hay là lóng hai lóng mốt ạ đan rổ lóng mốt với lóng hai nó khác nhau đan lóng mốt rồi mới đan lóng hai dạ,điện thoại bảo hiểm thanh toán tiếp cận thì ngày đương cũng mới chụp tác ạ chép chướng thì mấy đương sao ạ dạ cái sếp nàng như thế này đương là cái đương để ra cô gọi cái cái này là cái đế hay là cái gì cái mê gỗ cái mê gỗ cô xếp là cô dạng năm mốt và đang lăm hai lăm mốt ạ hai đương dỗ lăm mốt với lăm hai nó khác nhau trong lăm mốt rồi đến gỗ dạ cái à.,5.213337400000455,3.2395710999990115,0.1079857033333003,0.7875375747680664,6.866455078125e-05,0.6428571428571429,0.855072463768116,0.6428571428571429,0.855072463768116,False,False,1,True,1,1.0
OK,phowhisper_small,asr_L29_V014_04,L29_V014,speech,mà những người trẻ nơi đây từ biết về nghề và dần dần thuần thục do mắt thấy tai nghe mỗi ngày từ tấm bé dạ cô ơi con thấy nhà mình có bé nhỏ chắc là bé gái là cháu nội cô đúng không con thấy bé cũng bắt đầu là biết đan rồi đó thì ai là người truyền nghề cho bé là mẹ của bé truyền nghề,mà những người trẻ nơi đây tự biết về nghề và dần dần thuần thục do mắt thấy tai nghe mỗi ngày từ tắm bé dạ cô ơi con thấy nhà mình có bé nhỏ chắc là bé gái là cháu nội cô đúng không con thấy bé cũng bắt đầu là biết đan rồi đó thì ai là người truyền nghề cho bé là mẹ của bé truyền nghề.,5.213337400000455,2.5230924999996205,0.0841030833333206,0.7792215347290039,6.103515625e-05,0.0104895104895104,0.0428571428571428,0.0069930069930069,0.0285714285714285,False,False,1,True,1,1.0
OK,phowhisper_medium,asr_L29_V001_01,L29_V001,speech,với xã tân bằng huyện thới bình tại cà mau để cùng tìm hiểu về nghề đan lục bình nghệ thuật và bên cạnh đó hiểu hơn về những hoàn cảnh những câu chuyện đặc biệt tại đây những câu chuyện đời nhiều bất hạnh những dáng đi liêu xiêu những bàn tay run run chậm chạp,tại cà mau với xã tân bằng huyện thái bình tại cà mau để cùng tìm hiểu về nghề năng lực mệnh nghệ thuật và bên cạnh đó hiểu hơn về những hoàn cảnh những câu chuyện đặc biệt tại đây........... những câu chuyện đời nhiều bất hạnh những dáng đi liêu xiêu những bàn tay rung rung chậm chạp...................................................................................................� chân rung rung chậm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm chàm,6.298320300000341,15.798826099999133,0.5266275366666378,2.356773376464844,0.0031661987304687,1.926923076923077,1.4912280701754386,1.5,1.456140350877193,False,False,1,True,1,1.0
OK,phowhisper_medium,asr_L29_V001_02,L29_V001,speech,lúc đầu khi mà chưa được biết đến rộng rãi như bây giờ á các chị sẽ tự tìm đến mình hay là chị sẽ đi tìm từng hoàn cảnh từng câu chuyện để mời đến đây và động viên mọi người tham gia ạ dạ nhờ thông tin của xã rồi chị cũng đi họp chị triển khai ra cho chị em rồi chị em nắm được chỗ đó rồi hỏi thăm đến rồi thành lập ra tổ riêng cho mình rồi đưa một hai chị đi học cái cơ bản rồi về hướng dẫn lại dạ rồi dần dần thì coi như là mấy chị trong xã và ngoài xã đều biết đến,lầu khi mà chưa được biết đến rộng rãi như bây giờ các chị sẽ tự tìm đến mình hay là chị sẽ đi tìm từng hoàn cảnh từng câu chuyện để mời đến đây và tham gia động viên mọi người đến ạ nhờ cũng thông tin của xã rồi chị cũng đi họp chị cũng triển khai ra cho chị em rồi chị em nắm được cái chỗ đó rồi hỏi thăm đến rồi thành lập a tổ riêng nhóm cho mình rồi đưa một hai chị để học cái cơ bản và hướng dẫn lại rồi dần dần thì coi như là mấy chị trong xã và xã ngoài.,6.298320300000341,6.538539100001799,0.2179513033333933,2.2355785369873047,0.0,0.1498929336188436,0.1826086956521739,0.1498929336188436,0.1826086956521739,False,False,1,True,1,1.0
